s370_perf_ana  -w3  -raw  -cp 57.158

file name ----------------------------  GMUL  i-count  -- total time --   MIPS
2003-12-24-11:12:50_J0150_PERF-ASM.prt     8 1.05e+09  377.75s  6m17.75    2.8
T203  ALR R,R                : 30   17000 100  1    5886.60 0.389%  102.99    -1%   103
T204  AL R,m                 : 30   10000  50  1    8904.38 0.479%  155.79   -21%   156
T205  SR R,R                 : 30   14000 100  1    5885.65 0.071%  102.97    -2%   103
T206  S R,m                  : 30   10000  50  1    8906.27 0.425%  155.82   -18%   156
T207  SH R,m                 : 30   10000  50  1    8904.38 0.471%  155.79   -21%   156
T208  SLR R,R                : 30   17000 100  1    5886.00 0.392%  102.98    -2%   103
T209  SL R,m                 : 30   10000  50  1    8905.35 0.430%  155.80   -19%   156
T210  MR R,R                 : 30   30000  30  4   12245.03 0.107%  214.23    23%   214
T211  M R,m                  : 30   15000  30  4   15818.93 0.013%  276.76   -24%   277
T212  MH R,m                 : 30   15000  30  4   14126.97 0.193%  247.16    15%   247
T215  XR R,R; DR R,R         : 30   14000  20  3   11699.93 0.254%  204.69   -30%   205
T216  XR R,R; D R,m          : 30   11000  20  3   14021.53 0.261%  245.31    31%   245
T220  SLA R,1                : 30   24000  30  4    7162.95 0.228%  125.32    31%   125
T221  SLDA R,1               : 30   12000  60  5   26073.15 0.135%  456.16    15%   456
T222  SRA R,1                : 30   30000  30  4    5442.27 0.251%   95.21    21%    95
T223  SRDA R,1               : 30   12000  60  5   27727.29 0.126%  485.10     9%   485
T224  SRA R,30               : 30   30000  30  4    5442.59 0.261%   95.22    22%    95
T225  SRDA R,60              : 30   12000  60  5   27727.20 0.125%  485.10     9%   485
T230  XR R,R                 : 30   15000 100  1    5886.00 0.432%  102.98    -2%   103
T231  X R,m                  : 30   10000  50  1    8906.45 0.421%  155.82   -17%   156
T232  XI m,i                 : 30   10000  50  1   11208.60 0.334%  196.10     9%   196
T235  XC m,m (10c)           : 30    4500  50  1   38316.60 0.211%  670.36    36%   670
T236  XC m,m (100c)          : 30    2500  20  1   81968.62 0.025% 1434.07     7%  1434
T237  XC m,m (250c)          : 30    1000  20  1  226016.44 0.037% 3954.24    23%  3954
T238  NR R,R                 : 30   13000 100  1    5891.65 0.550%  103.08     7%   103
T239  OR R,R                 : 30   14000 100  1    5887.30 0.491%  103.00     0%   103
T240  SLL R,1                : 30   35000  30  4    5440.37 0.212%   95.18    18%    95
T241  SLDL R,1               : 30   13000  60  5   20876.58 0.008%  365.24    24%   365
T242  SRL R,1                : 30   35000  30  4    5442.05 0.017%   95.21    21%    95
T243  SRDL R,1               : 30   13000  60  5   20876.55 0.016%  365.24    24%   365
T244  SLL R,30               : 30   35000  30  4    5440.77 0.179%   95.19    18%    95
T245  SLDL R,60              : 30   14000  60  5   20875.02 0.048%  365.22    21%   365
T250  TM m,i                 : 30   10000  50  1    8905.15 0.468%  155.80   -20%   156
T252  TR m,m (10c)           : 30    3500  50  1   93766.68 0.123% 1640.48    48%  1640
T253  TR m,m (100c)          : 30    1600  20  1  305585.19 0.007% 5346.32    32%  5346
T254  TR m,m (250c)          : 30     700  20  1  739093.49 0.014% 12930.7   -29% 12931
T255  TRT m,m (10c,zero)     : 30    1200  50  1   87586.88 0.311% 1532.36    36%  1532
T256  TRT m,m (100c,zero)    : 30     300  20  1  296023.61 0.466% 5179.04     4%  5179
T257  TRT m,m (250c,zero)    : 30     130  20  1  734380.11 0.408% 12848.2    24% 12848
T258  TRT m,m (250c,10b)     : 30    2500  20  1   40956.89 0.366%  716.56   -44%   717
T259  TRT m,m (250c,100b)    : 30     300  20  1  300868.01 0.470% 5263.80   -20%  5264
T260  CR R,R                 : 30   17000 100  1    5886.35 0.393%  102.98    -1%   103
T261  C R,m                  : 30   11000  50  1    8903.38 0.404%  155.77   -23%   156
T262  CH R,m                 : 30   12000  50  1    8933.75 0.350%  156.30    29%   156
T263  CLR R,R                : 30   18000 100  1    5886.70 0.364%  102.99    -1%   103
T264  CL R,m                 : 30   12000  50  1    8904.00 0.394%  155.78   -22%   156
T265  CLI m,i                : 30   10000  50  1    8905.92 0.464%  155.81   -18%   156
T266  CLM R,i,m              : 30    8000  50  1   11781.93 0.402%  206.13    12%   206
T270  CLC m,m (10c,eq)       : 30    7000  20  1   10658.51 0.565%  186.47    47%   186
T271  CLC m,m (10c,ne)       : 30    8000  20  1    7167.76 0.111%  125.40    40%   125
T272  CLC m,m (30c,eq)       : 30    5000  20  1    7162.92 0.117%  125.32    31%   125
T273  CLC m,m (30c,ne)       : 30    8000  20  1    7173.35 0.737%  125.50   -49%   126
T274  CLC m,m (100c,eq)      : 30    2900  20  1   35149.73 0.409%  614.96    -4%   615
T275  CLC m,m (100c,ne)      : 30    8000  20  1    7247.72 0.564%  126.80   -19%   127
T276  CLC m,m (250c,eq)      : 30    1500  20  1   79826.87 0.308% 1396.60   -39%  1397
T277  CLC m,m (250c,ne)      : 30    8000  20  1    7247.52 0.130%  126.80   -20%   127
T280  4*LR;CLCL (100b,10b)   : 30    4500  10  1   17492.55 0.655%  306.04     3%   306
T281  4*LR;CLCL (4kb,10b)    : 30    4500  10  1   18039.95 0.490%  315.62   -38%   316
T282  4*LR;CLCL (4kb,100b)   : 30     600  10  1   43088.96 0.646%  753.86   -14%   754
T283  4*LR;CLCL (4kb,250b)   : 30     220  10  1   88114.10 0.188% 1541.59   -41%  1542
T290  LR;CS R,R,m (eq,eq)    : 30    6000  20  1   11839.25 0.599%  207.13    13%   207
T291  LR;CS R,R,m (eq,ne)    : 30    6000  20  1   11833.02 0.093%  207.02     2%   207
T292  LR;CS R,R,m (ne)       : 30    1400  20  1   10632.27 0.010%  186.02     1%   186
T295  LR;CDS R,R,m (eq,eq)   : 30    6000  20  1   11845.00 0.576%  207.23    23%   207
T296  LR;CDS R,R,m (eq,ne)   : 30    6000  20  1   11772.86 0.467%  205.97    -2%   206
T297  LR;CDS R,R,m (ne)      : 30    1400  20  1   10618.92 0.002%  185.78   -21%   186
T300  BCR 0,0 (noop)         : 30   20000 100  1    5886.95 0.320%  102.99     0%   103
T301  BNZ l (no br)          : 30   22000 100  1    6021.50 0.264%  105.35    34%   105
T302  BNZ l (do br)          : 30   12000  60  1   14227.08 0.240%  248.91    -9%   249
T303  BNZ l (do br, far)     : 30    6000  60  1   14204.19 0.500%  248.51   -49%   249
T304  BR R                   : 30   70000  10  1    1801.76 0.299%   31.52   -47%    32
T305  BR R (far)             : 30   45000  10  1    2389.12 0.358%   41.80   -20%    42
T310  BCTR R,0               : 30   15000 100  1    5885.55 0.445%  102.97    -3%   103
T311  BCTR R,R               : 30  700000   1  0     114.20 0.428%    2.00     0%     2
T312  BCT R,l                : 30  600000   1  0     289.30 0.040%    5.06     6%     5
T315  BXLE R,R,l             : 30    6000 100  6   29069.60 0.232%  508.58   -41%   509
T320  BALR R,R; BR R         : 30    8000  50  1   23093.62 0.228%  404.03     3%   404
T321  BALR R,R; BR R (far)   : 30    2500  50  1   23507.05 0.560%  411.26    26%   411
T322  BAL R,l; BR R          : 30    7000  50  1   24073.25 0.252%  421.17    17%   421
T323  BAL R,l; BR R (far)    : 30    3500  50  1   24306.03 0.492%  425.24    24%   425
T330  L;BALR;SAV(14,12);RET  : 30    4500  10  1   31630.47 6.692%  553.39    38%   553
T400  CVB R,m                : 30    2500  50  1  112274.60 0.128% 1964.28    28%  1964
T401  CVD R,m                : 30    2500  50  1  144748.52 0.115% 2532.43    42%  2532
T402  PACK m,m (5d)          : 30    6000  20  1   21493.92 0.302%  376.04     4%   376
T403  PACK m,m (15d)         : 30    2500  20  1   51959.62 0.287%  909.05     5%   909
T404  UNPK m,m (5d)          : 30    6000  20  1   26137.64 0.264%  457.29    28%   457
T405  UNPK m,m (15d)         : 30    2500  20  1   58352.93 0.194% 1020.91    -9%  1021
